+---------------------------------+-------------------------------------------------+---------------------+---------------------+---------------------+
|             Log File            |                    Slot Name                    | Transfer Start Time |  Transfer End Time  |     Job End Time    |
| condorOutput/jobraj_990.229.log | SlotName: slot102_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:26 | 2024-05-29 10:30:43 | 2024-05-29 14:01:26 |
|  condorOutput/jobraj_990.23.log |  SlotName: slot24_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:04 | 2024-05-29 10:30:06 | 2024-05-29 13:40:39 |
| condorOutput/jobraj_990.230.log | SlotName: slot103_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:27 | 2024-05-29 10:30:43 | 2024-05-29 12:59:35 |
| condorOutput/jobraj_990.231.log | SlotName: slot104_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:29 | 2024-05-29 10:30:42 | 2024-05-29 14:07:14 |
| condorOutput/jobraj_990.232.log | SlotName: slot105_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:29 | 2024-05-29 10:30:40 | 2024-05-29 13:15:38 |
| condorOutput/jobraj_990.233.log | SlotName: slot106_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:30 | 2024-05-29 10:30:44 | 2024-05-29 13:32:25 |
| condorOutput/jobraj_990.234.log | SlotName: slot107_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:42 | 2024-05-29 13:33:47 |
| condorOutput/jobraj_990.235.log | SlotName: slot108_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:33 | 2024-05-29 12:59:32 |
| condorOutput/jobraj_990.236.log | SlotName: slot109_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:44 | 2024-05-29 13:45:04 |
| condorOutput/jobraj_990.237.log | SlotName: slot110_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:41 | 2024-05-29 13:56:42 |
| condorOutput/jobraj_990.238.log | SlotName: slot111_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:44 | 2024-05-29 13:09:45 |
| condorOutput/jobraj_990.239.log | SlotName: slot112_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:41 | 2024-05-29 13:47:04 |
|  condorOutput/jobraj_990.24.log |  SlotName: slot25_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:04 | 2024-05-29 10:30:06 | 2024-05-29 13:48:01 |
| condorOutput/jobraj_990.240.log | SlotName: slot113_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:45 | 2024-05-29 13:42:36 |
| condorOutput/jobraj_990.241.log | SlotName: slot114_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:44 | 2024-05-29 13:14:24 |
| condorOutput/jobraj_990.242.log | SlotName: slot115_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:31 | 2024-05-29 10:30:44 | 2024-05-29 13:05:57 |
| condorOutput/jobraj_990.243.log | SlotName: slot116_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:43 | 2024-05-29 13:13:08 |
| condorOutput/jobraj_990.244.log | SlotName: slot117_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:44 | 2024-05-29 14:05:04 |
| condorOutput/jobraj_990.245.log | SlotName: slot118_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:43 | 2024-05-29 13:34:12 |
| condorOutput/jobraj_990.246.log | SlotName: slot119_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:42 | 2024-05-29 13:10:03 |
| condorOutput/jobraj_990.247.log | SlotName: slot120_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:42 | 2024-05-29 13:08:19 |
| condorOutput/jobraj_990.248.log | SlotName: slot121_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:44 | 2024-05-29 13:32:50 |
| condorOutput/jobraj_990.249.log | SlotName: slot122_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:43 | 2024-05-29 13:04:56 |
|  condorOutput/jobraj_990.25.log |  SlotName: slot26_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:04 | 2024-05-29 10:30:22 | 2024-05-29 13:02:54 |
| condorOutput/jobraj_990.250.log | SlotName: slot123_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:32 | 2024-05-29 10:30:43 | 2024-05-29 13:38:06 |
| condorOutput/jobraj_990.251.log | SlotName: slot124_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:44 | 2024-05-29 13:42:09 |
| condorOutput/jobraj_990.252.log | SlotName: slot125_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:44 | 2024-05-29 14:18:08 |
| condorOutput/jobraj_990.253.log | SlotName: slot126_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:45 | 2024-05-29 13:57:52 |
| condorOutput/jobraj_990.254.log | SlotName: slot127_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:44 | 2024-05-29 13:15:47 |
| condorOutput/jobraj_990.255.log | SlotName: slot128_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 10:30:33 | 2024-05-29 10:30:45 | 2024-05-29 13:07:40 |
| condorOutput/jobraj_990.256.log |  SlotName: slot1_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 11:33:19 |
| condorOutput/jobraj_990.257.log |  SlotName: slot2_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:36:07 |
| condorOutput/jobraj_990.258.log |  SlotName: slot3_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 12:15:26 |
| condorOutput/jobraj_990.259.log |  SlotName: slot4_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 11:28:30 |
|  condorOutput/jobraj_990.26.log |  SlotName: slot27_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:28 | 2024-05-29 14:14:09 |
| condorOutput/jobraj_990.260.log |  SlotName: slot5_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:47:26 |
| condorOutput/jobraj_990.261.log |  SlotName: slot6_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:46:23 |
| condorOutput/jobraj_990.262.log |  SlotName: slot7_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 12:22:12 |
| condorOutput/jobraj_990.263.log |  SlotName: slot8_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:45:31 |
| condorOutput/jobraj_990.264.log |  SlotName: slot9_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 11:34:36 |
| condorOutput/jobraj_990.265.log |  SlotName: slot10_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:32:15 |
| condorOutput/jobraj_990.266.log |  SlotName: slot11_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:55:15 |
| condorOutput/jobraj_990.267.log |  SlotName: slot12_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 11:27:34 |
| condorOutput/jobraj_990.268.log |  SlotName: slot13_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:04 | 2024-05-29 11:28:58 |
| condorOutput/jobraj_990.269.log |  SlotName: slot14_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:35:48 |
|  condorOutput/jobraj_990.27.log |  SlotName: slot28_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:19 | 2024-05-29 14:09:30 |
| condorOutput/jobraj_990.270.log |  SlotName: slot15_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:00 | 2024-05-29 10:30:05 | 2024-05-29 11:29:46 |
| condorOutput/jobraj_990.271.log |  SlotName: slot16_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 12:20:38 |
| condorOutput/jobraj_990.272.log |  SlotName: slot17_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:44:34 |
| condorOutput/jobraj_990.273.log |  SlotName: slot18_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:04 | 2024-05-29 11:29:13 |
| condorOutput/jobraj_990.274.log |  SlotName: slot26_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:33:08 | 2024-05-29 11:33:08 | 2024-05-29 12:35:52 |
| condorOutput/jobraj_990.275.log |  SlotName: slot20_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:50:27 |
| condorOutput/jobraj_990.276.log |  SlotName: slot21_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:04 | 2024-05-29 11:33:32 |
| condorOutput/jobraj_990.277.log |  SlotName: slot22_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:47:24 |
| condorOutput/jobraj_990.278.log |  SlotName: slot23_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:51:56 |
| condorOutput/jobraj_990.279.log |  SlotName: slot24_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:35:53 |
|  condorOutput/jobraj_990.28.log |  SlotName: slot29_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:14 | 2024-05-29 13:08:56 |
| condorOutput/jobraj_990.280.log |  SlotName: slot25_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:32:00 |
| condorOutput/jobraj_990.281.log |  SlotName: slot26_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:32:55 |
| condorOutput/jobraj_990.282.log |  SlotName: slot27_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:32:43 |
| condorOutput/jobraj_990.283.log |  SlotName: slot28_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:04 | 2024-05-29 11:35:54 |
| condorOutput/jobraj_990.284.log |  SlotName: slot29_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:59:19 |
| condorOutput/jobraj_990.285.log |  SlotName: slot30_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:01 | 2024-05-29 10:30:05 | 2024-05-29 11:41:33 |
| condorOutput/jobraj_990.286.log |  SlotName: slot31_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:02 | 2024-05-29 10:30:05 | 2024-05-29 11:35:12 |
| condorOutput/jobraj_990.287.log |  SlotName: slot32_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:02 | 2024-05-29 10:30:05 | 2024-05-29 11:38:02 |
| condorOutput/jobraj_990.288.log |  SlotName: slot33_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:02 | 2024-05-29 10:30:05 | 2024-05-29 11:38:44 |
| condorOutput/jobraj_990.289.log |  SlotName: slot34_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 10:30:02 | 2024-05-29 10:30:05 | 2024-05-29 11:56:45 |
|  condorOutput/jobraj_990.29.log |  SlotName: slot30_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:25 | 2024-05-29 14:04:34 |
| condorOutput/jobraj_990.290.log |  SlotName: slot12_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:27:35 | 2024-05-29 11:27:36 | 2024-05-29 12:36:15 |
| condorOutput/jobraj_990.291.log |  SlotName: slot4_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:28:31 | 2024-05-29 11:28:32 | 2024-05-29 12:29:35 |
| condorOutput/jobraj_990.292.log |  SlotName: slot13_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:28:58 | 2024-05-29 11:28:59 | 2024-05-29 12:38:21 |
| condorOutput/jobraj_990.293.log |  SlotName: slot18_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:29:19 | 2024-05-29 11:29:19 | 2024-05-29 12:28:39 |
| condorOutput/jobraj_990.294.log |  SlotName: slot15_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:29:47 | 2024-05-29 11:29:48 | 2024-05-29 12:30:43 |
| condorOutput/jobraj_990.295.log |  SlotName: slot25_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:32:07 | 2024-05-29 11:32:07 | 2024-05-29 12:43:29 |
| condorOutput/jobraj_990.296.log |  SlotName: slot10_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:32:27 | 2024-05-29 11:32:27 | 2024-05-29 12:33:09 |
| condorOutput/jobraj_990.297.log |  SlotName: slot5_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 12:36:13 | 2024-05-29 12:36:14 | 2024-05-29 14:36:12 |
| condorOutput/jobraj_990.298.log |  SlotName: slot27_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:33:08 | 2024-05-29 11:33:08 | 2024-05-29 12:53:59 |
| condorOutput/jobraj_990.299.log |  SlotName: slot1_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:33:28 | 2024-05-29 11:33:29 | 2024-05-29 12:40:06 |
|  condorOutput/jobraj_990.3.log  |  SlotName: slot4_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 10:30:03 | 2024-05-29 10:30:05 | 2024-05-29 14:10:09 |
|  condorOutput/jobraj_990.30.log |  SlotName: slot31_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:10 | 2024-05-29 13:39:52 |
| condorOutput/jobraj_990.300.log |  SlotName: slot21_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:33:49 | 2024-05-29 11:33:50 | 2024-05-29 13:06:22 |
| condorOutput/jobraj_990.301.log |  SlotName: slot35_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:34:37 | 2024-05-29 11:34:38 | 2024-05-29 12:33:27 |
| condorOutput/jobraj_990.302.log |  SlotName: slot9_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:35:13 | 2024-05-29 11:35:14 | 2024-05-29 12:50:32 |
| condorOutput/jobraj_990.303.log |  SlotName: slot31_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:35:49 | 2024-05-29 11:35:50 | 2024-05-29 13:09:36 |
| condorOutput/jobraj_990.304.log |  SlotName: slot2_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:36:09 | 2024-05-29 11:36:10 | 2024-05-29 13:05:01 |
| condorOutput/jobraj_990.305.log |  SlotName: slot14_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:36:09 | 2024-05-29 11:36:10 | 2024-05-29 12:59:50 |
| condorOutput/jobraj_990.306.log |  SlotName: slot24_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:36:09 | 2024-05-29 11:36:10 | 2024-05-29 13:12:52 |
| condorOutput/jobraj_990.307.log |  SlotName: slot28_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:38:03 | 2024-05-29 11:38:04 | 2024-05-29 12:40:56 |
| condorOutput/jobraj_990.308.log |  SlotName: slot32_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:38:45 | 2024-05-29 11:38:45 | 2024-05-29 12:52:13 |
| condorOutput/jobraj_990.309.log |  SlotName: slot33_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:41:34 | 2024-05-29 11:41:35 | 2024-05-29 12:42:44 |
|  condorOutput/jobraj_990.31.log |  SlotName: slot32_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:14 | 2024-05-29 13:08:50 |
| condorOutput/jobraj_990.310.log |  SlotName: slot17_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:44:54 | 2024-05-29 11:44:54 | 2024-05-29 12:44:29 |
| condorOutput/jobraj_990.311.log |  SlotName: slot30_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:45:31 | 2024-05-29 11:45:32 | 2024-05-29 13:16:58 |
| condorOutput/jobraj_990.312.log |  SlotName: slot8_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:46:23 | 2024-05-29 11:46:24 | 2024-05-29 13:10:18 |
| condorOutput/jobraj_990.313.log |  SlotName: slot5_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:47:43 | 2024-05-29 11:47:44 | 2024-05-29 12:50:10 |
| condorOutput/jobraj_990.314.log |  SlotName: slot6_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 11:47:43 | 2024-05-29 11:47:44 | 2024-05-29 13:17:15 |
| condorOutput/jobraj_990.315.log |  SlotName: slot22_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:50:28 | 2024-05-29 11:50:29 | 2024-05-29 13:03:24 |
| condorOutput/jobraj_990.316.log |  SlotName: slot20_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:51:57 | 2024-05-29 11:51:58 | 2024-05-29 13:06:49 |
| condorOutput/jobraj_990.317.log |  SlotName: slot11_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:55:19 | 2024-05-29 11:55:19 | 2024-05-29 13:08:42 |
| condorOutput/jobraj_990.318.log |  SlotName: slot23_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:56:45 | 2024-05-29 11:56:46 | 2024-05-29 12:56:34 |
| condorOutput/jobraj_990.319.log |  SlotName: slot34_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 11:59:20 | 2024-05-29 11:59:20 | 2024-05-29 13:18:25 |
|  condorOutput/jobraj_990.32.log |  SlotName: slot33_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:10 | 2024-05-29 14:06:45 |
| condorOutput/jobraj_990.320.log |  SlotName: slot3_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:15:41 | 2024-05-29 12:15:41 | 2024-05-29 13:45:42 |
| condorOutput/jobraj_990.321.log |  SlotName: slot29_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:20:39 | 2024-05-29 12:20:40 | 2024-05-29 13:26:00 |
| condorOutput/jobraj_990.322.log |  SlotName: slot7_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:22:12 | 2024-05-29 12:22:13 | 2024-05-29 13:21:58 |
| condorOutput/jobraj_990.323.log |  SlotName: slot16_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:28:40 | 2024-05-29 12:28:41 | 2024-05-29 13:30:04 |
| condorOutput/jobraj_990.324.log |  SlotName: slot18_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:29:36 | 2024-05-29 12:29:37 | 2024-05-29 13:38:33 |
| condorOutput/jobraj_990.325.log |  SlotName: slot4_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:30:56 | 2024-05-29 12:30:57 | 2024-05-29 13:32:05 |
| condorOutput/jobraj_990.326.log |  SlotName: slot10_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:33:16 | 2024-05-29 12:33:17 | 2024-05-29 13:33:34 |
| condorOutput/jobraj_990.327.log |  SlotName: slot15_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:33:37 | 2024-05-29 12:33:38 | 2024-05-29 13:37:12 |
| condorOutput/jobraj_990.328.log |  SlotName: slot47_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:33:57 | 2024-05-29 12:33:58 | 2024-05-29 14:41:22 |
| condorOutput/jobraj_990.329.log |  SlotName: slot35_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:34:24 | 2024-05-29 12:34:24 | 2024-05-29 13:47:49 |
|  condorOutput/jobraj_990.33.log |  SlotName: slot34_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:30 | 2024-05-29 14:22:03 |
| condorOutput/jobraj_990.330.log |  SlotName: slot13_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:34:45 | 2024-05-29 12:34:46 | 2024-05-29 14:58:12 |
| condorOutput/jobraj_990.331.log |  SlotName: slot54_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:34:45 | 2024-05-29 12:34:46 | 2024-05-29 14:49:48 |
| condorOutput/jobraj_990.332.log |  SlotName: slot64_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:34:45 | 2024-05-29 12:34:46 | 2024-05-29 14:41:01 |
| condorOutput/jobraj_990.333.log |  SlotName: slot96_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:35:06 | 2024-05-29 12:35:07 | 2024-05-29 14:45:52 |
| condorOutput/jobraj_990.334.log |  SlotName: slot14_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:35:26 | 2024-05-29 12:35:27 | 2024-05-29 14:37:41 |
| condorOutput/jobraj_990.335.log |  SlotName: slot51_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:35:26 | 2024-05-29 12:35:27 | 2024-05-29 14:39:21 |
| condorOutput/jobraj_990.336.log |  SlotName: slot16_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:35:53 | 2024-05-29 12:35:53 | 2024-05-29 14:34:51 |
| condorOutput/jobraj_990.337.log |  SlotName: slot6_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 15:55:06 | 2024-05-29 15:55:27 | 2024-05-29 17:32:35 |
| condorOutput/jobraj_990.338.log |  SlotName: slot53_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:36:33 | 2024-05-29 12:36:34 | 2024-05-29 14:37:22 |
| condorOutput/jobraj_990.339.log |  SlotName: slot12_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:36:33 | 2024-05-29 12:36:33 | 2024-05-29 13:53:06 |
|  condorOutput/jobraj_990.34.log |  SlotName: slot35_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:14 | 2024-05-29 13:02:25 |
| condorOutput/jobraj_990.340.log |  SlotName: slot37_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:37:53 | 2024-05-29 12:37:54 | 2024-05-29 14:47:57 |
| condorOutput/jobraj_990.341.log |  SlotName: slot83_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:38:13 | 2024-05-29 12:38:14 | 2024-05-29 14:39:21 |
| condorOutput/jobraj_990.342.log |  SlotName: slot13_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:38:34 | 2024-05-29 12:38:34 | 2024-05-29 13:39:53 |
| condorOutput/jobraj_990.343.log |  SlotName: slot26_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:40:06 | 2024-05-29 12:40:07 | 2024-05-29 13:44:51 |
| condorOutput/jobraj_990.344.log |  SlotName: slot1_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:40:56 | 2024-05-29 12:40:57 | 2024-05-29 13:50:38 |
| condorOutput/jobraj_990.345.log |  SlotName: slot28_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:42:44 | 2024-05-29 12:42:45 | 2024-05-29 13:48:53 |
| condorOutput/jobraj_990.346.log |  SlotName: slot33_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:43:18 | 2024-05-29 12:43:18 | 2024-05-29 13:50:08 |
| condorOutput/jobraj_990.347.log |  SlotName: slot75_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 12:43:38 | 2024-05-29 12:43:38 | 2024-05-29 14:46:24 |
| condorOutput/jobraj_990.348.log |  SlotName: slot25_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:44:30 | 2024-05-29 12:44:30 | 2024-05-29 13:52:57 |
| condorOutput/jobraj_990.349.log |  SlotName: slot17_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:50:11 | 2024-05-29 12:50:12 | 2024-05-29 14:05:56 |
|  condorOutput/jobraj_990.35.log |  SlotName: slot36_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:10 | 2024-05-29 14:18:23 |
| condorOutput/jobraj_990.350.log |  SlotName: slot5_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:50:33 | 2024-05-29 12:50:33 | 2024-05-29 13:58:51 |
| condorOutput/jobraj_990.351.log |  SlotName: slot9_1@simclu-wn03.ino.tifr.res.in  | 2024-05-29 12:52:14 | 2024-05-29 12:52:15 | 2024-05-29 14:05:25 |
| condorOutput/jobraj_990.352.log |  SlotName: slot32_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:53:59 | 2024-05-29 12:54:00 | 2024-05-29 14:17:35 |
| condorOutput/jobraj_990.353.log |  SlotName: slot27_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:56:34 | 2024-05-29 12:56:35 | 2024-05-29 14:07:14 |
| condorOutput/jobraj_990.354.log |  SlotName: slot23_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 12:59:07 | 2024-05-29 12:59:08 | 2024-05-29 14:00:48 |
| condorOutput/jobraj_990.355.log |  SlotName: slot1_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 12:59:31 | 2024-05-29 12:59:32 | 2024-05-29 14:51:47 |
| condorOutput/jobraj_990.356.log |  SlotName: slot46_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 12:59:51 | 2024-05-29 12:59:52 | 2024-05-29 14:54:40 |
| condorOutput/jobraj_990.357.log |  SlotName: slot58_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 12:59:51 | 2024-05-29 12:59:52 | 2024-05-29 14:59:15 |
| condorOutput/jobraj_990.358.log | SlotName: slot103_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 12:59:52 | 2024-05-29 12:59:52 | 2024-05-29 14:44:24 |
| condorOutput/jobraj_990.359.log | SlotName: slot108_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 12:59:52 | 2024-05-29 12:59:52 | 2024-05-29 14:52:24 |
|  condorOutput/jobraj_990.36.log |  SlotName: slot37_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:05 | 2024-05-29 10:30:31 | 2024-05-29 12:37:38 |
